Date/Time,Cooling Load(kWh),Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh)
 09/30  11:00:00,613.4640261,28.25833333,21.47873716,0.013369174,4.875,307.9982372
 09/30  12:00:00,615.1058375,29.20833333,21.85428683,0.013511894,4.591666667,307.7027669
 09/30  13:00:00,571.5695633,29.96666667,22.11862104,0.013590138,3.95,296.8961189
 09/30  14:00:00,632.5275731,30.70833333,22.46154091,0.013803767,3.291666667,314.5626742
 09/30  15:00:00,655.6623739,30.825,22.47655906,0.013784354,3,322.0864567
 09/30  16:00:00,662.6469403,30.58333333,22.27820725,0.013591227,3,322.7981717
 09/30  17:00:00,645.6210731,30.325,22.06623559,0.013387627,3,315.5499314
 09/30  18:00:00,534.4849011,29.79166667,21.73926723,0.013125451,3,285.3475969
 09/30  19:00:00,399.5653108,29.15,21.50178271,0.013044982,3,245.997197
 09/30  20:00:00,391.4563139,28.49166667,21.31196611,0.013040168,3,242.1730957
 09/30  21:00:00,294.8204867,27.90833333,21.06901599,0.012934013,2.941666667,218.9424744
 09/30  22:00:00,0,27.525,21.11117298,0.013153631,2.958333333,0
 09/30  23:00:00,0,27.16666667,21.29958704,0.013570103,3,0
 09/30  24:00:00,0,26.825,21.48570523,0.013969303,3.058333333,0
 10/01  01:00:00,0,26.46666667,21.63627037,0.014367888,3.1,0
 10/01  02:00:00,0,26.125,21.87397842,0.014884963,3.158333333,0
 10/01  03:00:00,0,25.76666667,22.13972626,0.015426198,3.2,0
 10/01  04:00:00,0,25.425,22.39821914,0.01595467,3.258333333,0
 10/01  05:00:00,0,25.125,22.27114284,0.015891913,3.125,0
 10/01  06:00:00,0,25.175,22.17754748,0.015731462,3.408333333,0
 10/01  07:00:00,0,25.53333333,22.28658331,0.015732057,4.05,0
 10/01  08:00:00,387.7312992,25.875,22.39904614,0.01574835,4.708333333,291.5327358
 10/01  09:00:00,526.4553756,26.175,22.61492584,0.015945806,4.825,340.2422589
 10/01  10:00:00,549.0671342,26.53333333,22.94510312,0.01629562,4.466666667,324.2335972
 10/01  11:00:00,544.7211519,26.875,23.25998473,0.01663528,4.125,315.1067747
 10/01  12:00:00,551.2399019,27.175,23.44864043,0.016801419,4,315.2363806
 10/01  13:00:00,505.1275233,27.53333333,23.53566085,0.016796869,4,298.4447647
 10/01  14:00:00,547.2774022,27.875,23.62792272,0.016805071,4,311.7520142
 10/01  15:00:00,560.7187361,27.825,23.60839636,0.016795531,4,316.5807128
 10/01  16:00:00,566.4426892,27.46666667,23.52526479,0.016816633,4,317.3898464
 10/01  17:00:00,553.8151875,27.125,23.42610553,0.016817128,4,312.4291794
 10/01  18:00:00,453.0110931,26.825,23.29857382,0.016753272,3.825,280.6617108
 10/01  19:00:00,326.3213625,26.46666667,23.1995915,0.016751342,3.466666667,244.2462924
 10/01  20:00:00,317.4914894,26.3,23.33427872,0.017031006,3.125,243.8664971
 10/01  21:00:00,240.7085871,26.24166667,23.56581906,0.017406608,2.883333333,229.0252392
 10/01  22:00:00,0,26.2,23.72730641,0.017670849,2.741666667,0
 10/01  23:00:00,0,26.14166667,23.89368858,0.017959746,2.583333333,0
 10/01  24:00:00,0,26.1,24.05081702,0.018228577,2.383333333,0
 10/02  01:00:00,0,26.04166667,24.21293854,0.018502845,2.241666667,0
 10/02  02:00:00,0,26,24.44532324,0.018889504,2.083333333,0
 10/02  03:00:00,0,26,24.40015875,0.018815928,2.175,0
 10/02  04:00:00,0,26,24.12751995,0.018374825,2.533333333,0
 10/02  05:00:00,0,26,23.93275581,0.018062726,2.875,0
 10/02  06:00:00,0,26,23.87519461,0.017970989,3,0
 10/02  07:00:00,0,26,23.87553097,0.017960275,3,0
 10/02  08:00:00,310.2445283,26,23.87577464,0.017952628,3,285.0121
 10/02  09:00:00,504.9064683,26.40833333,24.10165369,0.018140459,3,386.4776092
 10/02  10:00:00,511.4341114,27.05,24.50950394,0.018528002,3,349.0391381
 10/02  11:00:00,521.1622189,27.70833333,24.90074466,0.018891709,3,336.4835486
 10/02  12:00:00,526.0892692,28.175,25.12942652,0.019073997,3,332.6069144
 10/02  13:00:00,486.1734556,28.53333333,25.22456316,0.019093368,3,315.9732278
 10/02  14:00:00,538.8221411,28.875,25.23401055,0.018972684,3,331.8567953
 10/02  15:00:00,544.5019356,28.59166667,25.28982759,0.019187258,2.591666667,334.7202422
 10/02  16:00:00,532.1478236,27.95,25.4323425,0.019714207,1.95,333.22338
 10/02  17:00:00,514.4287697,27.29166667,25.51813439,0.020149925,1.291666667,329.405555
 10/02  18:00:00,418.4597697,27,25.3661835,0.020003582,1.758333333,295.7308647
 10/02  19:00:00,295.1646231,27,25.08769968,0.019525402,3.116666667,256.5476909
 10/02  20:00:00,286.1012647,27,24.88858916,0.019193174,4.458333333,253.3114543
 10/02  21:00:00,217.8238525,26.88333333,24.88224369,0.01923228,4.708333333,237.4716059
 10/02  22:00:00,0,26.74166667,24.94394679,0.019395174,4.208333333,0
 10/02  23:00:00,0,26.58333333,25.00938213,0.019571773,3.708333333,0
 10/02  24:00:00,0,26.38333333,25.08755172,0.019787828,3.208333333,0
 10/03  01:00:00,0,26.24166667,25.1399725,0.01993622,2.708333333,0
 10/03  02:00:00,0,26.08333333,25.19538154,0.020084782,2.208333333,0
 10/03  03:00:00,0,25.825,25.20340984,0.020199855,1.591666667,0
 10/03  04:00:00,0,25.46666667,25.10664841,0.020190267,0.95,0
 10/03  05:00:00,0,25.125,25.02022846,0.020191382,0.291666667,0
 10/03  06:00:00,0,25.175,24.88025056,0.019936782,0.583333333,0
 10/03  07:00:00,0,25.53333333,24.72044115,0.019507353,1.583333333,0
 10/03  08:00:00,0,25.875,24.60451909,0.019162684,2.583333333,0
 10/03  09:00:00,0,26.175,24.72843467,0.019238817,3.408333333,0
 10/03  10:00:00,0,26.53333333,25.07609478,0.01965133,4.05,0
 10/03  11:00:00,0,26.875,25.40756227,0.020054619,4.708333333,0
 10/03  12:00:00,0,27.175,25.45488418,0.02001906,5,0
 10/03  13:00:00,0,27.53333333,25.29147739,0.019598614,5,0
 10/03  14:00:00,0,27.875,25.11936701,0.019176147,5,0
 10/03  15:00:00,0,27.825,24.88800975,0.018820844,5.175,0
 10/03  16:00:00,0,27.46666667,24.55151356,0.018419499,5.533333333,0
 10/03  17:00:00,0,27.125,24.23072449,0.01804371,5.875,0
 10/03  18:00:00,0,27,24.11382793,0.017897148,5.416666667,0
 10/03  19:00:00,0,27,24.11415619,0.017889536,4.416666667,0
 10/03  20:00:00,0,27,24.11415619,0.017889536,3.416666667,0
 10/03  21:00:00,0,26.88333333,23.91997027,0.01762931,3.291666667,0
 10/03  22:00:00,0,26.74166667,23.6418918,0.017249697,3.791666667,0
 10/03  23:00:00,0,26.58333333,23.34852027,0.01685878,4.291666667,0
 10/03  24:00:00,0,26.38333333,23.10189977,0.016562435,4.791666667,0
 10/04  01:00:00,0,26.24166667,22.80036774,0.016162441,5.291666667,0
 10/04  02:00:00,0,26.08333333,22.53250594,0.015825079,5.791666667,0
 10/04  03:00:00,0,26.11666667,22.47759557,0.015728715,5.825,0
 10/04  04:00:00,0,26.25833333,22.546439,0.015772115,5.466666667,0
 10/04  05:00:00,0,26.41666667,22.605041,0.015793331,5.125,0
 10/04  06:00:00,0,26.61666667,22.63831302,0.015759054,4.825,0
 10/04  07:00:00,0,26.75833333,22.70472993,0.015799442,4.466666667,0
 10/04  08:00:00,0,26.91666667,22.76017762,0.015816436,4.125,0
 10/04  09:00:00,0,27.175,22.84126545,0.015830379,4.408333333,0
 10/04  10:00:00,0,27.53333333,22.91812433,0.015796063,5.05,0
 10/04  11:00:00,0,27.875,23.00146587,0.015768498,5.708333333,0
 10/04  12:00:00,0,28,23.04639923,0.015787435,6,0
 10/04  13:00:00,0,28,23.0450131,0.015803505,6,0
 10/04  14:00:00,0,28,23.04362096,0.015819607,6,0
 10/04  15:00:00,0,28,23.13651821,0.015969803,5.825,0
 10/04  16:00:00,0,28,23.38855711,0.016359572,5.466666667,0
 10/04  17:00:00,0,28,23.61154157,0.01671865,5.125,0
 10/04  18:00:00,0,27.24166667,23.60581205,0.01702713,4.825,0
 10/04  19:00:00,0,25.88333333,23.51593082,0.017442344,4.466666667,0
 10/04  20:00:00,0,24.54166667,23.35718119,0.017755584,4.125,0
 10/04  21:00:00,0,24,23.25621432,0.017828348,3.883333333,0
 10/04  22:00:00,0,24,23.25621432,0.017828348,3.741666667,0
 10/04  23:00:00,0,24,23.25621432,0.017828348,3.583333333,0
 10/04  24:00:00,0,24,23.25608663,0.01783898,3.383333333,0
 10/05  01:00:00,0,24,23.25600338,0.017846579,3.241666667,0
 10/05  02:00:00,0,24,23.25600338,0.017846579,3.083333333,0
 10/05  03:00:00,0,24,23.25600338,0.017846579,3.408333333,0
 10/05  04:00:00,0,24,23.25588039,0.017857232,4.05,0
 10/05  05:00:00,0,24,23.25579638,0.017864847,4.708333333,0
 10/05  06:00:00,0,24,23.25591489,0.017854187,4.416666667,0
 10/05  07:00:00,0,24,23.25600338,0.017846579,3.416666667,0
 10/05  08:00:00,261.5861357,24,23.25612179,0.017835941,2.416666667,267.0707933
 10/05  09:00:00,443.2371856,24.175,23.42833214,0.018022309,2.175,341.5484317
 10/05  10:00:00,459.1153653,24.53333333,23.6316268,0.018188968,2.533333333,314.6418536
 10/05  11:00:00,475.5469006,24.875,23.78345546,0.018283824,2.875,305.5840967
 10/05  12:00:00,483.7858011,25.175,24.02174685,0.018547569,3,303.6244856
 10/05  13:00:00,440.2708942,25.53333333,24.21623547,0.018716027,3,288.6019694
 10/05  14:00:00,477.6511,25.875,24.43681736,0.018928845,3,302.4935333
 10/05  15:00:00,481.6167014,26,24.55800517,0.019073494,2.591666667,305.7666833
 10/05  16:00:00,494.7513317,26,24.55800517,0.019073494,1.95,310.1409872
 10/05  17:00:00,486.680415,26,24.55800517,0.019073494,1.291666667,306.9692047
 10/05  18:00:00,393.0897361,25.825,24.38834404,0.018871172,1.175,274.6424047
 10/05  19:00:00,269.194866,25.46666667,24.04118859,0.018451676,1.533333333,237.1891261
 10/05  20:00:00,261.9322089,25.125,23.71016523,0.018061787,1.875,232.7859004
 10/05  21:00:00,203.9991417,24.88333333,23.62863866,0.018035579,1.825,220.795789
 10/05  22:00:00,0,24.74166667,23.67489934,0.018168669,1.466666667,0
 10/05  23:00:00,0,24.58333333,23.72340466,0.0183126,1.125,0
 10/05  24:00:00,0,24.38333333,23.78060127,0.01848822,0.825,0
 10/06  01:00:00,0,24.24166667,23.89107206,0.018724211,0.466666667,0
 10/06  02:00:00,0,24.08333333,23.98092239,0.01892375,0.125,0
 10/06  03:00:00,0,24,23.85692905,0.018764711,0.408333333,0
 10/06  04:00:00,0,24,23.60998084,0.018381628,1.05,0
 10/06  05:00:00,0,24,23.36068794,0.017990992,1.708333333,0
 10/06  06:00:00,0,24,23.25621432,0.017828348,2,0
 10/06  07:00:00,0,24,23.25632861,0.017817732,2,0
 10/06  08:00:00,233.1163304,24,23.25642103,0.017810155,2,247.364415
 10/06  09:00:00,449.6217333,24.40833333,23.50935017,0.018020478,2,342.4735719
 10/06  10:00:00,471.7230892,25.05,23.95484014,0.018443972,2,322.6654672
 10/06  11:00:00,488.2059442,25.70833333,24.38723146,0.018859556,2,318.5663744
 10/06  12:00:00,503.1498644,26.40833333,24.63461699,0.018976636,2.175,321.1775703
 10/06  13:00:00,461.6394856,27.05,24.77150474,0.018937203,2.533333333,304.2937364
 10/06  14:00:00,510.7852419,27.70833333,24.9618642,0.018984421,2.875,320.8307425
 10/06  15:00:00,509.4946325,27.24166667,24.76069061,0.01885885,2.591666667,318.5420128
 10/06  16:00:00,500.4617492,25.88333333,24.16159589,0.018449195,1.95,303.7882789
 10/06  17:00:00,484.1174744,24.54166667,23.52062765,0.017993049,1.291666667,286.6679703
 10/06  18:00:00,390.6753547,24.40833333,23.50920055,0.01803124,1.175,260.7805336
 10/06  19:00:00,269.3995795,25.05,23.95453979,0.018462813,1.533333333,235.6913639
 10/06  20:00:00,265.0983126,25.70833333,24.38708443,0.018867553,1.875,241.0586106
 10/06  21:00:00,205.1402096,25.70833333,24.35419198,0.018805837,1.825,228.0747702
 10/06  22:00:00,0,25.20833333,24.15254727,0.018692694,1.466666667,0
 10/06  23:00:00,0,24.70833333,23.89981946,0.018512581,1.125,0
 10/06  24:00:00,0,24.20833333,23.60793175,0.018270894,0.825,0
 10/07  01:00:00,0,23.70833333,23.36173726,0.018097852,0.466666667,0
 10/07  02:00:00,0,23.20833333,23.10776708,0.017916561,0.125,0
 10/07  03:00:00,0,23.175,23.03441209,0.01781762,0,0
 10/07  04:00:00,0,23.53333333,23.14724127,0.017839378,0,0
 10/07  05:00:00,0,23.875,23.2374944,0.017833886,0,0
 10/07  06:00:00,0,24.58333333,23.52998783,0.017989569,0.175,0
 10/07  07:00:00,0,25.58333333,24.05380603,0.018383726,0.533333333,0
 10/07  08:00:00,240.1702274,26.58333333,24.60717166,0.018846187,0.875,255.3925668
 10/07  09:00:00,460.9620336,27.58333333,24.96538977,0.019010838,1.408333333,374.4145656
 10/07  10:00:00,492.7288878,28.58333333,25.15748118,0.018893551,2.05,351.3335786
 10/07  11:00:00,508.5554544,29.58333333,25.38828339,0.018847496,2.708333333,339.3860928
 10/07  12:00:00,520.5425158,29.825,25.52934844,0.018995602,3,335.8389039
 10/07  13:00:00,492.2670031,29.46666667,25.42860952,0.018986198,3,319.8167578
 10/07  14:00:00,545.0217833,29.125,25.27208075,0.018879723,3,334.083875
 10/07  15:00:00,550.2012231,28.825,25.24124739,0.018964149,3,335.4669156
 10/07  16:00:00,547.883695,28.46666667,25.21440703,0.019071477,3,334.4078989
 10/07  17:00:00,542.0491389,28.125,25.10825886,0.019039041,3,332.0008486
 10/07  18:00:00,444.1233389,27.825,25.14603511,0.019229937,2.416666667,299.3939083
 10/07  19:00:00,319.7824825,27.46666667,25.32342599,0.01966863,1.416666667,264.2569122
 10/07  20:00:00,314.4271508,27.125,25.47646908,0.020064678,0.416666667,265.7418874
 10/07  21:00:00,236.4441843,26.825,25.35907584,0.01999387,0,245.5546316
 10/07  22:00:00,0,26.46666667,25.16955527,0.019827274,0,0
 10/07  23:00:00,0,26.125,24.94904235,0.019604859,0,0
 10/07  24:00:00,0,25.825,24.73369828,0.019376132,0,0
 10/08  01:00:00,0,25.46666667,24.5906243,0.019293727,0,0
 10/08  02:00:00,0,25.125,24.36319559,0.019068632,0,0
 10/08  03:00:00,0,24.825,24.21675962,0.018959213,0.175,0
 10/08  04:00:00,0,24.46666667,24.11441698,0.018947064,0.533333333,0
 10/08  05:00:00,0,24.125,24.02249953,0.018945074,0.875,0
 10/08  06:00:00,0,24.58333333,24.29187711,0.019172609,1,0
 10/08  07:00:00,0,25.58333333,24.84586679,0.01964494,1,0
 10/08  08:00:00,333.5732736,26.58333333,25.350199,0.020048909,1,320.9465736
 10/08  09:00:00,509.3534172,27.58333333,25.51710977,0.01989572,1,415.3732353
 10/08  10:00:00,541.0966931,28.58333333,25.52521755,0.01948329,1,372.3964447
 10/08  11:00:00,552.8820136,29.58333333,25.52151997,0.019051491,1,354.0448731
 10/08  12:00:00,557.0523747,30,25.40437909,0.018688721,0.825,345.5525486
 10/08  13:00:00,520.8321861,30,25.14128521,0.018268556,0.466666667,324.3028406
 10/08  14:00:00,568.6810228,30,24.90439292,0.017883671,0.125,335.1971825
 10/08  15:00:00,589.7626811,30,24.73613813,0.017606784,0.175,338.9945747
 10/08  16:00:00,598.0637925,30,24.46735562,0.017168899,0.533333333,337.2784186
 10/08  17:00:00,600.9109819,30,24.22475216,0.016777559,0.875,334.5314439
 10/08  18:00:00,496.8886403,29.41666667,24.32320876,0.017171099,0.825,302.8514853
 10/08  19:00:00,358.7637783,28.41666667,24.53989655,0.017937087,0.466666667,264.5896826
 10/08  20:00:00,349.7806403,27.41666667,24.74631525,0.018687564,0.125,265.4388294
 10/08  21:00:00,263.7211697,26.825,24.66551943,0.018798211,0.175,243.7823388
 10/08  22:00:00,0,26.46666667,24.48553107,0.018656608,0.533333333,0
 10/08  23:00:00,0,26.125,24.27301736,0.018457961,0.875,0
 10/08  24:00:00,0,25.825,24.06408948,0.018249932,1.175,0
 10/09  01:00:00,0,25.46666667,23.8536297,0.018067342,1.533333333,0
 10/09  02:00:00,0,25.125,23.65654835,0.017901308,1.875,0
 10/09  03:00:00,0,24.41666667,22.56744071,0.016526032,2.583333333,0
 10/09  04:00:00,0,23.41666667,20.90116011,0.014523591,3.583333333,0
 10/09  05:00:00,0,22.41666667,19.30737241,0.012774369,4.583333333,0
 10/09  06:00:00,0,21.825,18.33485471,0.011752904,5.175,0
 10/09  07:00:00,0,21.46666667,17.82333575,0.011251273,5.533333333,0
 10/09  08:00:00,319.1996681,21.125,17.3841579,0.010843635,5.875,227.1153249
 10/09  09:00:00,492.3385247,21.175,16.98737636,0.010340811,6.175,245.9838991
 10/09  10:00:00,513.5811872,21.53333333,16.7042574,0.009856352,6.533333333,236.4564999
 10/09  11:00:00,521.9182833,21.875,16.5239568,0.009496334,6.875,230.6351875
 10/09  12:00:00,521.74216,22,16.45316737,0.009363845,6.825,227.7340756
 10/09  13:00:00,461.5572383,22,16.45119563,0.009373206,6.466666667,213.685154
 10/09  14:00:00,504.4712103,22,16.44922526,0.009382585,6.125,221.5171537
 10/09  15:00:00,506.6044925,21.59166667,16.26534752,0.009336005,5.825,219.1003739
 10/09  16:00:00,497.3700003,20.95,15.99039993,0.00927968,5.466666667,213.4468146
 10/09  17:00:00,488.4547503,20.29166667,15.76353362,0.009292921,5.125,208.3277723
 10/09  18:00:00,384.8234664,19.41666667,15.2323664,0.009057364,5.408333333,187.6093806
 10/09  19:00:00,251.651718,18.41666667,14.54470491,0.008707031,6.05,186.6809505
 10/09  20:00:00,239.1304094,17.41666667,13.82436389,0.008343263,6.708333333,186.6809505
 10/09  21:00:00,186.4209656,16.70833333,13.43957683,0.008230104,6.883333333,186.6809505
 10/09  22:00:00,0,16.20833333,13.45339402,0.008450886,6.741666667,0
 10/09  23:00:00,0,15.70833333,13.4727484,0.008677616,6.583333333,0
 10/09  24:00:00,0,15.20833333,13.42564268,0.008834985,6.383333333,0
 10/10  01:00:00,0,14.70833333,13.41802036,0.009033802,6.241666667,0
 10/10  02:00:00,0,14.20833333,13.42950123,0.00925276,6.083333333,0
 10/10  03:00:00,0,14.175,13.37301827,0.009207483,6,0
 10/10  04:00:00,0,14.53333333,13.32529861,0.009009357,6,0
 10/10  05:00:00,0,14.875,13.24702158,0.008792125,6,0
 10/10  06:00:00,0,15.175,13.17673315,0.008593622,5.416666667,0
 10/10  07:00:00,0,15.53333333,13.13116282,0.008394589,4.416666667,0
 10/10  08:00:00,0,15.875,13.07565504,0.008190874,3.416666667,0
 10/10  09:00:00,0,16.40833333,13.29272604,0.008191715,3.175,0
 10/10  10:00:00,0,17.05,13.77882381,0.008436188,3.533333333,0
 10/10  11:00:00,0,17.70833333,14.23517985,0.008650291,3.875,0
 10/10  12:00:00,0,18.58333333,14.848287,0.008961657,4,0
 10/10  13:00:00,0,19.58333333,15.53959489,0.00932834,4,0
 10/10  14:00:00,0,20.58333333,16.24001636,0.009726947,4,0
 10/10  15:00:00,0,21,16.5517186,0.009921647,4.758333333,0
 10/10  16:00:00,0,21,16.55079884,0.00992745,6.116666667,0
 10/10  17:00:00,0,21,16.5501447,0.009931598,7.458333333,0
 10/10  18:00:00,0,20.59166667,16.42142174,0.009943392,7.241666667,0
 10/10  19:00:00,0,19.95,16.23669196,0.009989494,5.883333333,0
 10/10  20:00:00,0,19.29166667,16.01700266,0.010002074,4.541666667,0
 10/10  21:00:00,0,18.825,15.81499019,0.009959212,4,0
 10/10  22:00:00,0,18.46666667,15.67420606,0.009947432,4,0
 10/10  23:00:00,0,18.125,15.52467578,0.009919685,4,0
 10/10  24:00:00,0,17.825,15.42793179,0.009941305,4,0
 10/11  01:00:00,0,17.46666667,15.31929823,0.009972334,4,0
 10/11  02:00:00,0,17.125,15.15591585,0.009931149,4,0
 10/11  03:00:00,0,17,15.01959264,0.009831166,3.591666667,0
 10/11  04:00:00,0,17,14.84413862,0.00963702,2.95,0
 10/11  05:00:00,0,17,14.62100559,0.009391946,2.291666667,0
 10/11  06:00:00,0,17.175,14.69008397,0.009395151,2.583333333,0
 10/11  07:00:00,0,17.53333333,15.02338373,0.009608241,3.583333333,0
 10/11  08:00:00,0,17.875,15.34160897,0.009810874,4.583333333,0
 10/11  09:00:00,0,19.16666667,16.25761528,0.010325775,4.416666667,0
 10/11  10:00:00,0,21.16666667,17.58186254,0.011076947,3.416666667,0
 10/11  11:00:00,0,23.16666667,18.83876374,0.011817296,2.416666667,0
 10/11  12:00:00,0,24.75833333,19.84141386,0.012471804,2,0
 10/11  13:00:00,0,26.11666667,20.63503054,0.012995097,2,0
 10/11  14:00:00,0,27.45833333,21.40891851,0.013533114,2,0
 10/11  15:00:00,0,28,21.83493815,0.013922906,1.825,0
 10/11  16:00:00,0,28,22.09924391,0.01430788,1.466666667,0
 10/11  17:00:00,0,28,22.33374543,0.014652682,1.125,0
 10/11  18:00:00,0,27.24166667,22.20050421,0.014775036,1,0
 10/11  19:00:00,0,25.88333333,21.74974661,0.014679092,1,0
 10/11  20:00:00,0,24.54166667,21.32485201,0.014626787,1,0
 10/11  21:00:00,0,23.70833333,21.13046386,0.014701542,0.883333333,0
 10/11  22:00:00,0,23.20833333,20.97844042,0.014688762,0.741666667,0
 10/11  23:00:00,0,22.70833333,20.83543848,0.014692399,0.583333333,0
 10/11  24:00:00,0,22.20833333,20.65982792,0.01465868,0.383333333,0
 10/12  01:00:00,0,21.70833333,20.49318353,0.014638762,0.241666667,0
 10/12  02:00:00,0,21.20833333,20.36466609,0.01467261,0.083333333,0
 10/12  03:00:00,0,21,20.30765956,0.014682203,0.408333333,0
 10/12  04:00:00,0,21,20.30765956,0.014682203,1.05,0
 10/12  05:00:00,0,21,20.30765956,0.014682203,1.708333333,0
 10/12  06:00:00,0,21.175,20.47971289,0.014844863,2.175,0
 10/12  07:00:00,0,21.53333333,20.83214586,0.015173782,2.533333333,0
 10/12  08:00:00,211.172095,21.875,21.16817219,0.015495404,2.875,212.1873577
 10/12  09:00:00,453.009125,23.16666667,21.62842869,0.015598511,3,302.2293914
 10/12  10:00:00,497.6864233,25.16666667,22.21878726,0.01560786,3,301.7105506
 10/12  11:00:00,518.3091297,27.16666667,22.82449758,0.015656517,3,305.0141039
 10/12  12:00:00,524.8041011,28.40833333,23.13580028,0.015617783,2.591666667,303.5359594
 10/12  13:00:00,490.1988219,29.05,23.2986679,0.015622468,1.95,290.1304844
 10/12  14:00:00,559.4932631,29.70833333,23.52852054,0.015729314,1.291666667,312.2327772
 10/12  15:00:00,571.2459578,29.59166667,23.58357955,0.015879362,1,316.2248119
 10/12  16:00:00,580.9171183,28.95,23.62376781,0.016212611,1,319.2994553
 10/12  17:00:00,566.9699836,28.29166667,23.68428223,0.016585092,1,316.4902542
 10/12  18:00:00,460.0606956,27.41666667,23.68742632,0.016948945,0.825,285.3066222
 10/12  19:00:00,325.8911522,26.41666667,23.63933681,0.017289058,0.466666667,246.4601522
 10/12  20:00:00,317.1252714,25.41666667,23.60212491,0.017643731,0.125,242.1779666
 10/12  21:00:00,238.0222026,24.70833333,23.38500323,0.017598582,0.116666667,222.8393396
 10/12  22:00:00,0,24.20833333,23.10255719,0.017374986,0.258333333,0
 10/12  23:00:00,0,23.70833333,22.86638413,0.017226632,0.416666667,0
 10/12  24:00:00,0,23.20833333,22.62214054,0.017069475,0.616666667,0
 10/13  01:00:00,0,22.70833333,22.37001525,0.016904108,0.758333333,0
 10/13  02:00:00,0,22.20833333,22.1101883,0.016731105,0.916666667,0
 10/13  03:00:00,0,22,21.86349986,0.016457716,1,0
 10/13  04:00:00,0,22,21.62793501,0.016125536,1,0
 10/13  05:00:00,0,22,21.39022946,0.015790711,1,0
 10/13  06:00:00,0,22.40833333,21.26367993,0.015428445,0.825,0
 10/13  07:00:00,0,23.05,21.20422009,0.015057647,0.466666667,0
 10/13  08:00:00,281.7500467,23.70833333,21.17553841,0.01473331,0.125,244.5635405
 10/13  09:00:00,500.7286928,24.75833333,21.13649219,0.014236975,1.341666667,313.8672942
 10/13  10:00:00,533.0643272,26.11666667,21.20437223,0.013762689,3.7,302.1227869
 10/13  11:00:00,542.7455908,27.45833333,21.25762039,0.013275817,6.041666667,292.3709042
 10/13  12:00:00,544.0625061,28.40833333,21.37347991,0.013051676,6.416666667,288.1048217
 10/13  13:00:00,504.0004289,29.05,21.7638316,0.013357565,5.416666667,276.1028984
 10/13  14:00:00,572.3680892,29.70833333,22.20719309,0.013742971,4.416666667,298.4557444
 10/13  15:00:00,598.5725939,30,22.2657915,0.013713701,3.416666667,306.3373025
 10/13  16:00:00,612.6764856,30,22.18849998,0.01360013,2.416666667,310.0486194
 10/13  17:00:00,609.3341081,30,22.07843398,0.013449119,1.416666667,307.601455
 10/13  18:00:00,493.6814978,29.41666667,21.73319809,0.013190356,1.408333333,271.6490824
 10/13  19:00:00,350.0616547,28.41666667,21.36125344,0.013060529,2.05,232.6886737
 10/13  20:00:00,340.8744978,27.41666667,21.02865765,0.012994392,2.708333333,228.5448343
 10/13  21:00:00,258.2304865,26.59166667,20.62425652,0.01277186,2.825,209.3419937
 10/13  22:00:00,0,25.95,20.23004511,0.012501538,2.466666667,0
 10/13  23:00:00,0,25.29166667,19.81516997,0.01221908,2.125,0
 10/13  24:00:00,0,24.59166667,19.44516346,0.012021343,1.825,0
 10/14  01:00:00,0,23.95,19.00674656,0.011718286,1.466666667,0
 10/14  02:00:00,0,23.29166667,18.5955736,0.011465567,1.125,0
 10/14  03:00:00,0,22.825,18.30175448,0.011288589,1.583333333,0
 10/14  04:00:00,0,22.46666667,17.98432911,0.011041517,2.583333333,0
 10/14  05:00:00,0,22.125,17.60117388,0.010711819,3.583333333,0
 10/14  06:00:00,0,22,17.59467822,0.010748298,3.825,0
 10/14  07:00:00,0,22,17.78925789,0.010981511,3.466666667,0
 10/14  08:00:00,292.7481708,22,18.00499783,0.011240777,3.125,204.1352034
 10/14  09:00:00,490.1714739,22.99166667,18.68434614,0.011678101,3.175,252.2748837
 10/14  10:00:00,533.2900881,24.63333333,19.55787207,0.012124834,3.533333333,266.3976438
 10/14  11:00:00,550.5026342,26.29166667,20.47434878,0.012662844,3.875,279.3429389
 10/14  12:00:00,552.3200622,27.40833333,21.1373308,0.013121281,4,284.7586397
 10/14  13:00:00,510.2449981,28.05,21.51473118,0.013411938,4,274.2277513
 10/14  14:00:00,576.6653556,28.70833333,21.89993213,0.01371368,4,295.8627039
 10/14  15:00:00,598.47329,28.825,22.12899757,0.014005165,3.591666667,304.6390317
 10/14  16:00:00,606.3814764,28.46666667,22.26508929,0.014355415,2.95,309.2850519
 10/14  17:00:00,595.2173672,28.125,22.37389218,0.014659529,2.291666667,307.3004642
 10/14  18:00:00,479.7641494,27.41666667,22.35638259,0.014931323,2,275.3653226
 10/14  19:00:00,339.9313544,26.41666667,22.32083043,0.015289412,2,237.5078011
 10/14  20:00:00,329.8225297,25.41666667,22.19590129,0.015509193,2,232.2811159
 10/14  21:00:00,249.18832,24.88333333,22.07532268,0.015549618,2.116666667,215.052634
 10/14  22:00:00,0,24.74166667,22.08023376,0.015616549,2.258333333,0
 10/14  23:00:00,0,24.58333333,22.06773681,0.015664999,2.416666667,0
 10/14  24:00:00,0,24.38333333,22.01412036,0.015670836,2.616666667,0
 10/15  01:00:00,0,24.24166667,21.93602564,0.015616514,2.758333333,0
