Date/Time,Cooling Load(kWh£©,Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh£©
 01/15  15:00:00,263.4108637,16,9.229570403,0.004416057,1.591666667,186.6809505
 01/15  16:00:00,267.3147989,16,9.355285862,0.004528433,0.95,186.6809505
 01/15  17:00:00,262.7506898,16,9.480483684,0.004640849,0.291666667,186.6809505
 01/15  18:00:00,186.4871298,15.59166667,9.635679587,0.004947397,0.408333333,186.6809505
 01/15  19:00:00,138.6461045,14.95,9.887919463,0.005438929,1.05,186.6809505
 01/15  20:00:00,120.5026883,14.29166667,10.17938886,0.00597623,1.708333333,186.6809505
 01/15  21:00:00,52.31668608,14,10.35069658,0.006254579,1.825,186.6809505
 01/15  22:00:00,0,14,10.51907967,0.006411938,1.466666667,0
 01/15  23:00:00,0,14,10.66902497,0.006552792,1.125,0
 01/15  24:00:00,0,14,10.77438607,0.00665226,0.825,0
 01/16  01:00:00,0,14,10.94040544,0.006809818,0.466666667,0
 01/16  02:00:00,0,14,11.14815186,0.007013016,0.125,0
 01/16  03:00:00,0,14,11.23416235,0.007098982,0.408333333,0
 01/16  04:00:00,0,14,11.23416235,0.007098982,1.05,0
 01/16  05:00:00,0,14,11.23416235,0.007098982,1.708333333,0
 01/16  06:00:00,0,14,11.23416235,0.007098982,2.408333333,0
 01/16  07:00:00,0,14,11.23416235,0.007098982,3.05,0
 01/16  08:00:00,8.22845385,14,11.23484356,0.007094879,3.708333333,186.6809505
 01/16  09:00:00,175.3665671,14.29166667,11.31614836,0.007054757,4.116666667,186.6809505
 01/16  10:00:00,235.5091466,14.79166667,11.44408806,0.006981299,4.258333333,186.6809505
 01/16  11:00:00,258.5112232,15.29166667,11.5578335,0.006889852,4.416666667,186.6809505
 01/16  12:00:00,275.9944676,15.79166667,11.65573556,0.006784872,4.616666667,186.6809505
 01/16  13:00:00,246.0284182,16.29166667,11.80579851,0.006735034,4.758333333,186.6809505
 01/16  14:00:00,300.3103003,16.79166667,11.92332689,0.006648951,4.916666667,186.6809505
 01/16  15:00:00,306.149915,17,12.16184555,0.006799653,4.825,186.6809505
 01/16  16:00:00,306.0973456,17,12.45396959,0.007096642,4.466666667,186.6809505
 01/16  17:00:00,301.1287819,17,12.7633022,0.00741325,4.125,186.6809505
 01/16  18:00:00,223.5679216,16.825,12.96535225,0.007686015,3.591666667,186.6809505
 01/16  19:00:00,169.040661,16.46666667,12.99472727,0.007859863,2.95,186.6809505
 01/16  20:00:00,149.7152932,16.125,13.02727956,0.008028708,2.291666667,186.6809505
 01/16  21:00:00,72.96415789,16,13.11840374,0.00817019,1.825,186.6809505
 01/16  22:00:00,0,16,13.22879587,0.008284252,1.466666667,0
 01/16  23:00:00,0,16,13.33876448,0.008398356,1.125,0
 01/16  24:00:00,0,16,13.44831605,0.0085125,0.825,0
 01/17  01:00:00,0,16,13.49385536,0.008560071,0.466666667,0
 01/17  02:00:00,0,16,13.55744823,0.008626686,0.125,0
 01/17  03:00:00,0,15.41666667,13.18485664,0.008480308,0.408333333,0
 01/17  04:00:00,0,14.41666667,12.39813156,0.008090704,1.05,0
 01/17  05:00:00,0,13.41666667,11.61697695,0.007727791,1.708333333,0
 01/17  06:00:00,0,12.825,11.30837009,0.007665604,1.825,0
 01/17  07:00:00,0,12.46666667,11.35921018,0.007854227,1.466666667,0
 01/17  08:00:00,0,12.125,11.43499253,0.008065205,1.125,0
 01/17  09:00:00,0,12.175,11.52985777,0.008132122,1.175,0
 01/17  10:00:00,0,12.53333333,11.64187552,0.008090277,1.533333333,0
 01/17  11:00:00,0,12.875,11.80179088,0.00810137,1.875,0
 01/17  12:00:00,0,13.99166667,12.2562665,0.008093245,2.175,0
 01/17  13:00:00,0,15.63333333,12.92757577,0.008103877,2.533333333,0
 01/17  14:00:00,0,17.29166667,13.63450358,0.008161456,2.875,0
 01/17  15:00:00,0,18.175,13.85459912,0.008032251,3.175,0
 01/17  16:00:00,0,18.53333333,13.78972201,0.007816138,3.533333333,0
 01/17  17:00:00,0,18.875,13.77287587,0.00765771,3.875,0
 01/17  18:00:00,0,18.24166667,13.27625259,0.007396103,4.175,0
 01/17  19:00:00,0,16.88333333,12.4295298,0.007084014,4.533333333,0
 01/17  20:00:00,0,15.54166667,11.54629518,0.006760421,4.875,0
 01/17  21:00:00,0,14.53333333,10.88375594,0.006532768,4.825,0
 01/17  22:00:00,0,13.675,10.33662308,0.006367431,4.466666667,0
 01/17  23:00:00,0,12.83333333,9.789383667,0.006207509,4.125,0
 01/17  24:00:00,0,12.03333333,9.266642325,0.006057516,3.825,0
 01/18  01:00:00,0,11.175,8.731616348,0.005929937,3.466666667,0
 01/18  02:00:00,0,10.33333333,8.179708717,0.005792006,3.125,0
 01/18  03:00:00,0,10.11666667,8.002902883,0.005723811,3,0
 01/18  04:00:00,0,10.25833333,8.097024489,0.005744295,3,0
 01/18  05:00:00,0,10.41666667,8.190473589,0.005760328,3,0
 01/18  06:00:00,0,10.61666667,8.283577076,0.005759256,3,0
 01/18  07:00:00,0,10.75833333,8.322410548,0.005731186,3,0
 01/18  08:00:00,0,10.91666667,8.374955648,0.005709378,3,0
 01/18  09:00:00,0,11.99166667,8.796063091,0.005639169,3.583333333,0
 01/18  10:00:00,0,13.63333333,9.429619209,0.005528211,4.583333333,0
 01/18  11:00:00,0,15.29166667,10.04618633,0.005403093,5.583333333,0
 01/18  12:00:00,0,16.40833333,10.54400482,0.005412599,5.591666667,0
 01/18  13:00:00,0,17.05,10.93407214,0.005527506,4.95,0
 01/18  14:00:00,0,17.70833333,11.3314506,0.005644854,4.291666667,0
 01/18  15:00:00,0,18,11.73975489,0.005923403,3.825,0
 01/18  16:00:00,0,18,12.05434854,0.006236273,3.466666667,0
 01/18  17:00:00,0,18,12.31231924,0.006495252,3.125,0
 01/18  18:00:00,0,17.59166667,12.30020239,0.006650637,2.591666667,0
 01/18  19:00:00,0,16.95,12.20007512,0.006809373,1.95,0
 01/18  20:00:00,0,16.29166667,12.10795506,0.006984892,1.291666667,0
 01/18  21:00:00,0,15.88333333,12.07698848,0.007122021,1.116666667,0
 01/18  22:00:00,0,15.74166667,12.17729425,0.007279642,1.258333333,0
 01/18  23:00:00,0,15.58333333,12.32301789,0.007489832,1.416666667,0
 01/18  24:00:00,0,15.38333333,12.40730049,0.007656404,1.616666667,0
 01/19  01:00:00,0,15.24166667,12.49437664,0.007802145,1.758333333,0
 01/19  02:00:00,0,15.08333333,12.62405775,0.007998082,1.916666667,0
 01/19  03:00:00,0,14.41666667,12.31630912,0.007964172,2,0
 01/19  04:00:00,0,13.41666667,11.73452958,0.007800458,2,0
 01/19  05:00:00,0,12.41666667,11.16423873,0.007663887,2,0
 01/19  06:00:00,0,12.175,11.08790249,0.007688487,1.591666667,0
 01/19  07:00:00,0,12.53333333,11.43368065,0.007870979,0.95,0
 01/19  08:00:00,8.800446067,12.875,11.7631892,0.008051541,0.291666667,186.6809505
 01/19  09:00:00,191.6621657,13.75833333,12.21289715,0.008127206,0.175,186.6809505
 01/19  10:00:00,255.5043676,15.11666667,12.77600111,0.008129682,0.533333333,186.6809505
 01/19  11:00:00,278.1325167,16.45833333,13.30660242,0.008119925,0.875,186.6809505
 01/19  12:00:00,303.8579006,17.75833333,13.90953292,0.008219807,0.825,186.6809505
 01/19  13:00:00,287.9856425,19.11666667,14.60616886,0.008420857,0.466666667,186.6809505
 01/19  14:00:00,356.0798589,20.45833333,15.23538657,0.008571837,0.125,187.4764468
 01/19  15:00:00,374.8288214,20.825,15.32050914,0.008519129,0.408333333,188.1090891
 01/19  16:00:00,386.0594253,20.46666667,15.01546413,0.00833544,1.05,187.4786086
 01/19  17:00:00,382.4383042,20.125,14.72490415,0.008162305,1.708333333,186.8487543
 01/19  18:00:00,283.0685664,19.24166667,14.42964204,0.008206516,1.825,186.6809505
 01/19  19:00:00,199.4504345,17.88333333,14.13237834,0.008442018,1.466666667,186.6809505
 01/19  20:00:00,187.170102,16.54166667,13.77995824,0.008617924,1.125,186.6809505
 01/19  21:00:00,120.2597858,15.88333333,13.49636332,0.008591865,1,186.6809505
 01/19  22:00:00,0,15.74166667,13.23939234,0.008377791,1,0
 01/19  23:00:00,0,15.58333333,13.00358632,0.008196285,1,0
 01/19  24:00:00,0,15.38333333,12.7566618,0.008026805,1,0
 01/20  01:00:00,0,15.24166667,12.51914718,0.007844838,1,0
 01/20  02:00:00,0,15.08333333,12.26708708,0.007657392,1,0
 01/20  03:00:00,0,14.825,11.9869773,0.007485573,1.408333333,0
 01/20  04:00:00,0,14.46666667,11.66051881,0.007312398,2.05,0
 01/20  05:00:00,0,14.125,11.34922471,0.007150462,2.708333333,0
 01/20  06:00:00,0,13.825,11.13575887,0.007068276,2.825,0
 01/20  07:00:00,0,13.46666667,10.96913934,0.007051562,2.466666667,0
 01/20  08:00:00,17.462934,13.125,10.85439548,0.007079466,2.125,186.6809505
 01/20  09:00:00,222.4005493,13.99166667,11.13612519,0.00699236,2.408333333,186.6809505
 01/20  10:00:00,298.0770386,15.63333333,11.64269379,0.006807402,3.05,186.6809505
 01/20  11:00:00,338.5328022,17.29166667,12.18908658,0.006663745,3.708333333,186.6809505
 01/20  12:00:00,357.9421061,18.58333333,12.82458555,0.006781558,3.825,186.6809505
 01/20  13:00:00,325.2413114,19.58333333,13.51276822,0.007090991,3.466666667,186.6809505
 01/20  14:00:00,385.35141,20.58333333,14.19169325,0.007405129,3.125,187.6659824
 01/20  15:00:00,405.7602592,20.825,14.41256851,0.007545901,3.175,188.3056859
 01/20  16:00:00,414.4865661,20.46666667,14.34052168,0.007621768,3.533333333,188.035167
 01/20  17:00:00,411.8994172,20.125,14.25345977,0.007673197,3.875,186.9677376
 01/20  18:00:00,303.2770436,19.24166667,13.95909233,0.007717603,3.591666667,186.6809505
 01/20  19:00:00,204.2589925,17.88333333,13.57385145,0.0078671,2.95,186.6809505
 01/20  20:00:00,191.0863171,16.54166667,13.21344577,0.008039706,2.291666667,186.6809505
 01/20  21:00:00,133.9834738,15.59166667,12.80985149,0.00801331,1.883333333,186.6809505
 01/20  22:00:00,0,14.95,12.37353292,0.007836579,1.741666667,0
 01/20  23:00:00,0,14.29166667,11.93128427,0.007667426,1.583333333,0
 01/20  24:00:00,0,13.59166667,11.48463056,0.007512955,1.383333333,0
 01/21  01:00:00,0,12.95,11.02518275,0.007330434,1.241666667,0
 01/21  02:00:00,0,12.29166667,10.55821274,0.007157988,1.083333333,0
 01/21  03:00:00,0,12,10.25189429,0.006995243,1.175,0
 01/21  04:00:00,0,12,10.06309919,0.0068231,1.533333333,0
 01/21  05:00:00,0,12,9.873428443,0.006648148,1.875,0
 01/21  06:00:00,0,12.175,9.78726354,0.006497247,2,0
 01/21  07:00:00,0,12.53333333,9.822660871,0.006378448,2,0
 01/21  08:00:00,11.96368869,12.875,9.833439845,0.006240894,2,186.6809505
 01/21  09:00:00,194.6681638,13.40833333,10.18453926,0.006343158,2,186.6809505
 01/21  10:00:00,252.2347943,14.05,10.75762991,0.006616262,2,186.6809505
 01/21  11:00:00,275.6109669,14.70833333,11.3454546,0.006907576,2,186.6809505
 01/21  12:00:00,281.7157022,15.175,11.69701067,0.007061621,2.175,186.6809505
 01/21  13:00:00,245.1022285,15.53333333,11.8383523,0.00705636,2.533333333,186.6809505
 01/21  14:00:00,296.8961017,15.875,11.97869057,0.007059156,2.875,186.6809505
 01/21  15:00:00,294.8150128,15.825,11.886708,0.006992669,2.825,186.6809505
 01/21  16:00:00,293.5278328,15.46666667,11.57234422,0.006832268,2.466666667,186.6809505
 01/21  17:00:00,286.8889439,15.125,11.27256646,0.006682248,2.125,186.6809505
 01/21  18:00:00,214.0326397,14.59166667,10.86889624,0.006510682,2.175,186.6809505
 01/21  19:00:00,161.7668739,13.95,10.41125317,0.006339457,2.533333333,186.6809505
 01/21  20:00:00,137.8699231,13.29166667,9.993462767,0.006217358,2.875,186.6809505
 01/21  21:00:00,60.84082008,12.825,9.663410427,0.006103142,3,186.6809505
 01/21  22:00:00,0,12.46666667,9.459069637,0.006064451,3,0
 01/21  23:00:00,0,12.125,9.234207002,0.006001859,3,0
 01/21  24:00:00,0,11.825,8.963854298,0.005883156,3,0
 01/22  01:00:00,0,11.46666667,8.751839303,0.005841852,3,0
 01/22  02:00:00,0,11.125,8.520895895,0.005778519,3,0
 01/22  03:00:00,0,11,8.407310259,0.005730207,3.175,0
 01/22  04:00:00,0,11,8.40660915,0.005733513,3.533333333,0
 01/22  05:00:00,0,11,8.406109191,0.005735877,3.875,0
 01/22  06:00:00,0,11,8.406809328,0.005732568,3.825,0
 01/22  07:00:00,0,11,8.407310259,0.005730207,3.466666667,0
 01/22  08:00:00,9.194893764,11,8.407310259,0.005730207,3.125,6.22269835
 01/22  09:00:00,154.58136,11.58333333,8.769782293,0.005806343,2.825,93.34047525
 01/22  10:00:00,205.7624501,12.58333333,9.431511246,0.00598514,2.466666667,186.6809505
 01/22  11:00:00,243.2079864,13.58333333,10.05438647,0.006143549,2.125,186.6809505
 01/22  12:00:00,269.8077636,14.40833333,10.64753778,0.006362374,1.825,186.6809505
 01/22  13:00:00,222.7094117,15.05,11.20905719,0.006640692,1.466666667,186.6809505
 01/22  14:00:00,262.9156418,15.70833333,11.78503496,0.006937635,1.125,186.6809505
 01/22  15:00:00,280.0496089,16,11.97319361,0.007005938,1.758333333,186.6809505
 01/22  16:00:00,294.0354822,16,11.78944362,0.006830207,3.116666667,186.6809505
 01/22  17:00:00,304.1559986,16,11.62429654,0.006672213,4.458333333,186.6809505
 01/22  18:00:00,218.3153631,15.59166667,11.62174584,0.006837323,4.591666667,186.6809505
 01/22  19:00:00,157.9542373,14.95,11.65623706,0.007129647,3.95,186.6809505
 01/22  20:00:00,134.812247,14.29166667,11.71391107,0.007453315,3.291666667,186.6809505
 01/22  21:00:00,62.71790244,14,11.7467501,0.007605537,3,186.6809505
 01/22  22:00:00,0,14,11.7467501,0.007605537,3,0
 01/22  23:00:00,0,14,11.7467501,0.007605537,3,0
 01/22  24:00:00,0,14,11.7467501,0.007605537,3,0
 01/23  01:00:00,0,14,11.7467501,0.007605537,3,0
 01/23  02:00:00,0,14,11.74620191,0.007609947,3,0
 01/23  03:00:00,0,14,11.74581119,0.0076131,3,0
 01/23  04:00:00,0,14,11.74581119,0.0076131,3,0
 01/23  05:00:00,0,14,11.74581119,0.0076131,3,0
 01/23  06:00:00,0,14,11.62662253,0.007496364,3,0
 01/23  07:00:00,0,14,11.42190541,0.007292128,3,0
 01/23  08:00:00,14.28235172,14,11.27613346,0.007147625,3,186.6809505
 01/23  09:00:00,197.1630849,14.58333333,11.57782881,0.007200796,3.408333333,186.6809505
 01/23  10:00:00,265.8460389,15.58333333,12.15048462,0.007353238,4.05,186.6809505
 01/23  11:00:00,304.0045189,16.58333333,12.69667453,0.007490011,4.708333333,186.6809505
 01/23  12:00:00,322.4093775,17.58333333,13.1425274,0.007539053,4.825,186.6809505
 01/23  13:00:00,290.4406303,18.58333333,13.57388106,0.007584646,4.466666667,186.6809505
 01/23  14:00:00,352.8181875,19.58333333,14.02600357,0.007653707,4.125,186.6809505
 01/23  15:00:00,371.6549869,19.59166667,13.94299429,0.007567949,3.825,186.6809505
 01/23  16:00:00,385.1023239,18.95,13.45997463,0.007328541,3.466666667,186.6809505
 01/23  17:00:00,380.6822456,18.29166667,13.05683519,0.007182081,3.125,186.6809505
 01/23  18:00:00,279.2915711,17.41666667,12.63819179,0.007109928,3,186.6809505
 01/23  19:00:00,192.9957932,16.41666667,12.20603343,0.007083201,3,186.6809505
 01/23  20:00:00,178.3137541,15.41666667,11.78520901,0.007077882,3,186.6809505
 01/23  21:00:00,104.8699624,14.59166667,11.48498136,0.007123314,2.883333333,186.6809505
 01/23  22:00:00,0,13.95,11.32193744,0.007228912,2.741666667,0
 01/23  23:00:00,0,13.29166667,11.11928917,0.007304264,2.583333333,0
 01/23  24:00:00,0,12.59166667,10.90975725,0.007391431,2.383333333,0
 01/24  01:00:00,0,11.95,10.71411955,0.007469248,2.241666667,0
 01/24  02:00:00,0,11.29166667,10.54452772,0.007579695,2.083333333,0
 01/24  03:00:00,0,11,10.37852441,0.007543513,1.825,0
 01/24  04:00:00,0,11,10.15126586,0.007331125,1.466666667,0
 01/24  05:00:00,0,11,9.937206866,0.007132561,1.125,0
 01/24  06:00:00,0,11,9.96683015,0.007159941,1.175,0
 01/24  07:00:00,0,11,10.19556956,0.007367927,1.533333333,0
 01/24  08:00:00,0,11,10.40797459,0.007563402,1.875,0
 01/24  09:00:00,0,12.75,11.30887462,0.00770413,2.583333333,0
 01/24  10:00:00,0,15.75,12.70364679,0.007846261,3.583333333,0
 01/24  11:00:00,0,18.75,14.08158449,0.008038647,4.583333333,0
 01/24  12:00:00,0,20.40833333,14.80333324,0.00813721,4.416666667,0
 01/24  13:00:00,0,21.05,15.05984648,0.008164848,3.416666667,0
 01/24  14:00:00,0,21.70833333,15.31526479,0.008187511,2.416666667,0
 01/24  15:00:00,0,21.825,15.45978024,0.00830533,2,0
 01/24  16:00:00,0,21.46666667,15.45095576,0.008449614,2,0
 01/24  17:00:00,0,21.125,15.44742459,0.008591209,2,0
 01/24  18:00:00,0,20.00833333,15.16052049,0.008726138,2.408333333,0
 01/24  19:00:00,0,18.36666667,14.53863816,0.008716862,3.05,0
 01/24  20:00:00,0,16.70833333,13.88079301,0.008689585,3.708333333,0
 01/24  21:00:00,0,15.59166667,13.40935443,0.008650161,3.708333333,0
 01/24  22:00:00,0,14.95,13.06162044,0.008554506,3.208333333,0
 01/24  23:00:00,0,14.29166667,12.70176023,0.008457696,2.708333333,0
 01/24  24:00:00,0,13.59166667,12.32952523,0.008370207,2.208333333,0
 01/25  01:00:00,0,12.95,11.99780422,0.008303538,1.708333333,0
 01/25  02:00:00,0,12.29166667,11.63507171,0.00821721,1.208333333,0
 01/25  03:00:00,0,12.175,11.63519729,0.008265368,0.825,0
 01/25  04:00:00,0,12.53333333,11.98716579,0.008470163,0.466666667,0
 01/25  05:00:00,0,12.875,12.32280206,0.008668242,0.125,0
 01/25  06:00:00,0,13,12.33654787,0.008630352,0.175,0
 01/25  07:00:00,0,13,12.09359298,0.008386957,0.533333333,0
 01/25  08:00:00,0,13,11.92034658,0.008209559,0.875,0
 01/25  09:00:00,0,14.575,12.92255251,0.00857608,1,0
 01/25  10:00:00,0,17.21666667,14.73601612,0.009412763,1,0
 01/25  11:00:00,0,19.875,16.51372584,0.010325471,1,0
 01/25  12:00:00,0,20.70833333,16.87819903,0.010411933,1.583333333,0
 01/25  13:00:00,0,20.20833333,16.37326384,0.010043442,2.583333333,0
 01/25  14:00:00,0,22.33333333,17.70364267,0.010775258,1.25,0
 01/25  15:00:00,0,23.24166667,18.26183136,0.011079539,0.583333333,0
 01/25  16:00:00,0,21.88333333,17.43032305,0.010617565,1.583333333,0
 01/25  17:00:00,0,20.54166667,16.56161601,0.010136622,2.583333333,0
 01/25  18:00:00,0,19.41666667,16.09626843,0.010059643,3,0
 01/25  19:00:00,0,18.41666667,15.9666423,0.010318588,3,0
 01/25  20:00:00,0,17.41666667,15.81707101,0.010557685,3,0
 01/25  21:00:00,0,16.88333333,15.62484582,0.010559992,2.708333333,0
 01/25  22:00:00,0,16.74166667,15.48820021,0.01046379,2.208333333,0
 01/25  23:00:00,0,16.58333333,15.3352048,0.01036335,1.708333333,0
 01/25  24:00:00,0,16.38333333,15.14210537,0.010234372,1.208333333,0
 01/26  01:00:00,0,16.24166667,15.00546551,0.010140821,0.708333333,0
 01/26  02:00:00,0,16.08333333,14.85274971,0.010037268,0.208333333,0
 01/26  03:00:00,0,15.825,14.72447946,0.010002948,0,0
 01/26  04:00:00,0,15.46666667,14.58174832,0.009995029,0,0
 01/26  05:00:00,0,15.125,14.44964657,0.009992482,0,0
 01/26  06:00:00,0,14.825,14.35310043,0.010011953,0,0
 01/26  07:00:00,0,14.46666667,14.19376114,0.00998814,0,0
 01/26  08:00:00,25.07046011,14.125,14.04569003,0.009970386,0,186.6809505
 01/26  09:00:00,233.8026085,14.99166667,14.64640715,0.010258874,0.408333333,186.6809505
 01/26  10:00:00,292.4580722,16.63333333,15.64576078,0.010689116,1.05,186.6809505
 01/26  11:00:00,315.1642731,18.29166667,16.65352691,0.011162039,1.708333333,187.5020048
 01/26  12:00:00,348.0185319,19.58333333,17.36653448,0.01148602,2,197.5267562
 01/26  13:00:00,326.3956506,20.58333333,17.88476268,0.011723358,2,198.2652256
 01/26  14:00:00,390.2362833,21.58333333,18.42692139,0.011998929,2,216.7283441
 01/26  15:00:00,407.3770067,22,18.64607619,0.012108966,2,222.8910346
 01/26  16:00:00,421.3193539,22,18.64543254,0.012116094,2,225.7913482
 01/26  17:00:00,419.5733811,22,18.64497473,0.012121188,2,225.5612984
 01/26  18:00:00,315.801775,21.24166667,18.32424011,0.012022853,2,198.9697721
 01/26  19:00:00,205.8139214,19.88333333,17.67597003,0.011775795,2,186.8694452
 01/26  20:00:00,195.7119609,18.54166667,16.98562929,0.011495594,2,186.6809505
 01/26  21:00:00,153.5213464,17.59166667,16.37066868,0.011154694,1.825,186.6809505
 01/26  22:00:00,0,16.95,15.85786933,0.010821495,1.466666667,0
 01/26  23:00:00,0,16.29166667,15.32431836,0.010488284,1.125,0
 01/26  24:00:00,0,15.59166667,14.74578833,0.010134328,0.825,0
 01/27  01:00:00,0,14.95,14.2197914,0.009826179,0.466666667,0
 01/27  02:00:00,0,14.29166667,13.67321049,0.00951424,0.125,0
 01/27  03:00:00,0,14,13.4835151,0.009434245,0.175,0
 01/27  04:00:00,0,14,13.57956704,0.009535519,0.533333333,0
 01/27  05:00:00,0,14,13.67529993,0.009636826,0.875,0
 01/27  06:00:00,0,14,13.7707108,0.009738166,1.175,0
 01/27  07:00:00,0,14,13.86583181,0.009833772,1.533333333,0
 01/27  08:00:00,20.02382581,14,13.9606007,0.009930972,1.875,186.6809505
 01/27  09:00:00,220.5727306,15.16666667,14.81913446,0.010383856,1.591666667,186.6809505
 01/27  10:00:00,275.0246588,17.16666667,16.16334913,0.011075511,0.95,186.6809505
 01/27  11:00:00,314.3246728,19.16666667,17.48841133,0.011821593,0.291666667,192.3442283
 01/27  12:00:00,349.8193247,20.40833333,18.07080382,0.012027408,0.583333333,204.0043939
 01/27  13:00:00,312.4976497,21.05,18.04244686,0.011737345,1.583333333,197.9934188
